"","year","exporter","importer","product","value","quantity","description"
"2346",2024,"Portugal","Netherlands","010392",0.135,0.044,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2347",2024,"Portugal","Spain","010310",585.282,307.558,"Swine: live, pure-bred breeding animals"
"2348",2024,"Portugal","Spain","010391",20445.145,4225.151,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2349",2024,"Portugal","Spain","010392",56243.214,26759.04,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2350",2024,"Portugal","United Kingdom","010391",0.063,0.001,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2351",2024,"Romania","Hungary","010392",35.97,18,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2352",2024,"Romania","Netherlands","010310",0.005,0.001,"Swine: live, pure-bred breeding animals"
"2353",2024,"Romania","Rep. of Moldova","010310",25.817,0.7,"Swine: live, pure-bred breeding animals"
"2354",2024,"Romania","Rep. of Moldova","010392",4.969,0.14,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2355",2024,"Russian Federation","Armenia","010392",2376.236,1843.286,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2356",2024,"Russian Federation","Kyrgyzstan","010392",67.175,48.195,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2357",2024,"Rwanda","Uganda","010310",10.547,1.55,"Swine: live, pure-bred breeding animals"
"2358",2024,"Saint Barth̩lemy","France","010391",0.774,0.4,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2359",2024,"Serbia","Hungary","010391",85.223,22.12,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2360",2024,"Slovakia","Albania","010392",1508.846,918.967,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2361",2024,"Slovakia","Croatia","010391",443.822,144.482,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2362",2024,"Slovakia","Czechia","010391",3868.91,1120.017,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2363",2024,"Slovakia","Czechia","010392",6890.609,3914.516,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2364",2024,"Slovakia","Denmark","010391",6.432,29.935,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2365",2024,"Slovakia","Germany","010391",667.371,167.976,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2366",2024,"Slovakia","Germany","010392",240.169,62.8,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2367",2024,"Slovakia","Greece","010391",36.098,22.024,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2368",2024,"Slovakia","Greece","010392",36.742,22.64,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2369",2024,"Slovakia","Hungary","010310",1847.242,375.517,"Swine: live, pure-bred breeding animals"
"2370",2024,"Slovakia","Hungary","010391",10547.503,2998.83,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2371",2024,"Slovakia","Hungary","010392",55174.484,33867.673,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2372",2024,"Slovakia","Italy","010391",79.564,22.535,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2373",2024,"Slovakia","Italy","010392",202.388,113.702,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2374",2024,"Slovakia","Netherlands","010391",1362.595,315.128,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2375",2024,"Slovakia","Netherlands","010392",451.262,194.331,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2376",2024,"Slovakia","Poland","010391",565.269,157.307,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2377",2024,"Slovakia","Poland","010392",2649.596,1389.99,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2378",2024,"Slovakia","Romania","010391",709.792,331.083,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2379",2024,"Slovakia","Romania","010392",259.77,147.517,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2380",2024,"Slovenia","Austria","010310",5.336,4.397,"Swine: live, pure-bred breeding animals"
"2381",2024,"Slovenia","Austria","010391",52.625,15.445,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2382",2024,"Slovenia","Austria","010392",6740.459,2837.652,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2383",2024,"Slovenia","Croatia","010392",0.871,0.32,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2384",2024,"Slovenia","Germany","010392",62.244,25.583,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2385",2024,"Slovenia","Italy","010392",102.165,51.54,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2386",2024,"South Africa","Angola","010310",171.738,64.131,"Swine: live, pure-bred breeding animals"
"2387",2024,"South Africa","Angola","010391",144.116,37.224,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2388",2024,"South Africa","Angola","010392",1139.324,502.501,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2389",2024,"South Africa","Cameroon","010391",31.879,8.234,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2390",2024,"South Africa","Kenya","010310",19.84,3.826,"Swine: live, pure-bred breeding animals"
"2391",2024,"South Africa","Kenya","010391",19.206,4.961,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2392",2024,"South Africa","Lesotho","010310",30.635,6.816,"Swine: live, pure-bred breeding animals"
"2393",2024,"South Africa","Lesotho","010392",1.402,0.751,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2394",2024,"South Africa","Mozambique","010310",109.502,41.997,"Swine: live, pure-bred breeding animals"
"2395",2024,"South Africa","Mozambique","010391",0.273,0.07,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2396",2024,"South Africa","Rwanda","010391",8.742,2.258,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2397",2024,"South Africa","Uganda","010310",56.999,9.97,"Swine: live, pure-bred breeding animals"
"2398",2024,"South Africa","Uganda","010391",61.579,15.905,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2399",2024,"South Africa","United Rep. of Tanzania","010310",24.006,7.997,"Swine: live, pure-bred breeding animals"
"2400",2024,"South Africa","Zambia","010310",31.395,1.104,"Swine: live, pure-bred breeding animals"
"2401",2024,"South Africa","Zimbabwe","010310",895.647,120.523,"Swine: live, pure-bred breeding animals"
"2402",2024,"Spain","Andorra","010310",3.317,1.575,"Swine: live, pure-bred breeding animals"
"2403",2024,"Spain","Belgium","010310",5.977,0.4,"Swine: live, pure-bred breeding animals"
"2404",2024,"Spain","France","010310",45.51,3.886,"Swine: live, pure-bred breeding animals"
"2405",2024,"Spain","France","010392",27.701,1.8,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2406",2024,"Spain","Germany","010310",31.778,4.345,"Swine: live, pure-bred breeding animals"
"2407",2024,"Spain","Germany","010391",43.429,20.811,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2408",2024,"Spain","Germany","010392",19141.797,14585.731,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2409",2024,"Spain","Italy","010310",242.421,86.8,"Swine: live, pure-bred breeding animals"
"2410",2024,"Spain","Italy","010391",4993.226,1424.826,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2411",2024,"Spain","Italy","010392",6964.002,3336.999,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2412",2024,"Spain","Netherlands","010310",354.186,34.389,"Swine: live, pure-bred breeding animals"
"2413",2024,"Spain","Netherlands","010391",908.058,196.058,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2414",2024,"Spain","Netherlands","010392",4.675,1.587,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2415",2024,"Spain","Portugal","010310",735.265,55.982,"Swine: live, pure-bred breeding animals"
"2416",2024,"Spain","Portugal","010391",4906.011,1180.788,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2417",2024,"Spain","Portugal","010392",183720.238,94862.624,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2418",2024,"Sweden","Belgium","010310",7.57,0.485,"Swine: live, pure-bred breeding animals"
"2419",2024,"Sweden","Czechia","010310",19.777,1,"Swine: live, pure-bred breeding animals"
"2420",2024,"Sweden","Denmark","010310",1.136,0.073,"Swine: live, pure-bred breeding animals"
"2421",2024,"Sweden","France","010310",145.823,6,"Swine: live, pure-bred breeding animals"
"2422",2024,"Sweden","Germany","010310",146.485,12,"Swine: live, pure-bred breeding animals"
"2423",2024,"Sweden","Hungary","010310",152.257,9,"Swine: live, pure-bred breeding animals"
"2424",2024,"Sweden","Ireland","010310",35.391,3,"Swine: live, pure-bred breeding animals"
"2425",2024,"Sweden","Lithuania","010310",214.428,10,"Swine: live, pure-bred breeding animals"
"2426",2024,"Sweden","Netherlands","010310",174.4,16.035,"Swine: live, pure-bred breeding animals"
"2427",2024,"Sweden","Netherlands","010391",7.237,2.531,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2428",2024,"Sweden","Netherlands","010392",3.734,1.262,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2429",2024,"Sweden","Poland","010310",20.156,1,"Swine: live, pure-bred breeding animals"
"2430",2024,"Sweden","Portugal","010310",21.954,1,"Swine: live, pure-bred breeding animals"
"2431",2024,"Sweden","Romania","010310",18.926,1,"Swine: live, pure-bred breeding animals"
"2432",2024,"Sweden","Spain","010310",144.687,9,"Swine: live, pure-bred breeding animals"
"2433",2024,"Sweden","United Kingdom","010310",93.198,8.422,"Swine: live, pure-bred breeding animals"
"2434",2024,"Switzerland","Germany","010310",24.546,3.999,"Swine: live, pure-bred breeding animals"
"2435",2024,"Switzerland","Germany","010391",3.123,0.2,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2436",2024,"Thailand","Cambodia","010392",254.646,110.46,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2437",2024,"Thailand","Lao People's Dem. Rep.","010310",4024.737,2201.25,"Swine: live, pure-bred breeding animals"
"2438",2024,"Thailand","Lao People's Dem. Rep.","010391",737.466,302.895,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2439",2024,"Thailand","Lao People's Dem. Rep.","010392",4860.134,3283.61,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2440",2024,"Thailand","Myanmar","010310",8313.062,5171.901,"Swine: live, pure-bred breeding animals"
"2441",2024,"Thailand","Myanmar","010391",153.941,73,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2442",2024,"Thailand","Myanmar","010392",10168.455,7043.815,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2443",2024,"Uganda","Dem. Rep. of the Congo","010310",55.315,46.2,"Swine: live, pure-bred breeding animals"
"2444",2024,"Uganda","Dem. Rep. of the Congo","010392",1.952,2.45,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2445",2024,"Uganda","South Sudan","010310",2.573,4.15,"Swine: live, pure-bred breeding animals"
"2446",2024,"Uganda","South Sudan","010392",2.032,2.65,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2447",2024,"United Kingdom","Croatia","010310",102.552,17.536,"Swine: live, pure-bred breeding animals"
"2448",2024,"United Kingdom","Ireland","010310",1133.579,102.572,"Swine: live, pure-bred breeding animals"
"2449",2024,"United Kingdom","Ireland","010391",12.261,0.489,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2450",2024,"United Kingdom","Ireland","010392",472.481,220.89,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2451",2024,"United Kingdom","Sri Lanka","010310",204.42,26.727,"Swine: live, pure-bred breeding animals"
"2452",2024,"United Kingdom","Ukraine","010310",131.279,11.546,"Swine: live, pure-bred breeding animals"
"2453",2024,"USA","Argentina","010391",18,4.393,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2454",2024,"USA","Australia","010391",10.85,2.648,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2455",2024,"USA","Bahamas","010310",33.889,5.801,"Swine: live, pure-bred breeding animals"
"2456",2024,"USA","Bahamas","010392",4.891,2.492,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2457",2024,"USA","Brazil","010310",859.571,45.973,"Swine: live, pure-bred breeding animals"
"2458",2024,"USA","Brazil","010391",24.312,5.933,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2459",2024,"USA","Brazil","010392",73.338,38.481,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2460",2024,"USA","Canada","010310",804.814,129.112,"Swine: live, pure-bred breeding animals"
"2461",2024,"USA","Canada","010391",615.796,130.069,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2462",2024,"USA","Chile","010310",602.112,98.437,"Swine: live, pure-bred breeding animals"
"2463",2024,"USA","Chile","010392",80.736,42.363,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2464",2024,"USA","China","010310",5874.947,185.18,"Swine: live, pure-bred breeding animals"
"2465",2024,"USA","China","010391",60.523,14.771,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2466",2024,"USA","China, Hong Kong SAR","010392",15,7.871,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2467",2024,"USA","Colombia","010391",9.067,2.213,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2468",2024,"USA","Colombia","010392",54.126,22.512,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2469",2024,"USA","Costa Rica","010310",144.492,5.455,"Swine: live, pure-bred breeding animals"
"2470",2024,"USA","Costa Rica","010392",52.12,27.348,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
